customer_sk,customer_id,first_name,last_name,email,residential_location,customer_segment
81953,CUST_81953,Andrew,Nelson,andrew.nelson@yahoo.com,Milwaukee,Loyal Customer
82227,CUST_82227,Melissa,Adams,melissa.adams@gmail.com,Seattle,Loyal Customer
82263,CUST_82263,Joshua,Morris,joshua.morris@outlook.com,Memphis,Deal Seeker
82332,CUST_82332,Christopher,Noble,christopher.noble@outlook.com,El Paso,Loyal Customer
82487,CUST_82487,Deanna,Wallace,deanna.wallace@outlook.com,Tampa,High Value
82541,CUST_82541,Ronnie,Parker,ronnie.parker@outlook.com,Los Angeles,Churn Risk
82605,CUST_82605,Larry,Griffith,larry.griffith@outlook.com,Long Beach,Online Shopper
82629,CUST_82629,Jeffery,Turner,jeffery.turner@yahoo.com,San Francisco,Loyal Customer
82660,CUST_82660,Francisco,Holder,francisco.holder@yahoo.com,Los Angeles,Premium Shopper
82661,CUST_82661,Jessica,Reynolds,jessica.reynolds@yahoo.com,Austin,Online Shopper
82800,CUST_82800,Kyle,Adams,kyle.adams@outlook.com,Houston,Loyal Customer
82813,CUST_82813,Rachel,Hobbs,rachel.hobbs@gmail.com,Raleigh,High Value
82858,CUST_82858,Ian,Larson,ian.larson@gmail.com,Phoenix,Budget Shopper
82892,CUST_82892,Anthony,Smith,anthony.smith@outlook.com,Detroit,Deal Seeker
82913,CUST_82913,Charles,Phillips,charles.phillips@gmail.com,Colorado Springs,Budget Shopper
82985,CUST_82985,Julie,Richards,julie.richards@gmail.com,Boston,In-Store Regular
83112,CUST_83112,Larry,Dawson,larry.dawson@outlook.com,Charlotte,Occasional Shopper
83149,CUST_83149,Brandon,Lopez,brandon.lopez@gmail.com,Atlanta,Churn Risk
83199,CUST_83199,Tracey,Parks,tracey.parks@gmail.com,Colorado Springs,High Value
83341,CUST_83341,Randall,Moore,randall.moore@gmail.com,Austin,Occasional Shopper
83391,CUST_83391,Anita,Owens,anita.owens@gmail.com,San Jose,Occasional Shopper
83461,CUST_83461,Zachary,Vargas,zachary.vargas@gmail.com,San Diego,Premium Shopper
83507,CUST_83507,Kimberly,Nguyen,kimberly.nguyen@outlook.com,Minneapolis,Budget Shopper
83589,CUST_83589,Teresa,Hernandez,teresa.hernandez@outlook.com,San Diego,Churn Risk
83607,CUST_83607,Matthew,Flores,matthew.flores@outlook.com,Raleigh,Occasional Shopper
83658,CUST_83658,Shannon,Larson,shannon.larson@outlook.com,Philadelphia,Loyal Customer
83665,CUST_83665,Ariel,Palmer,ariel.palmer@gmail.com,Chicago,Premium Shopper
83673,CUST_83673,Joseph,Rivas,joseph.rivas@gmail.com,Mesa,Churn Risk
83678,CUST_83678,Andrew,Tate,andrew.tate@outlook.com,Phoenix,Churn Risk
84079,CUST_84079,Michelle,Banks,michelle.banks@outlook.com,Houston,High Value
84080,CUST_84080,Nicole,Hughes,nicole.hughes@yahoo.com,Albuquerque,Churn Risk
84115,CUST_84115,Laura,Hoffman,laura.hoffman@outlook.com,Minneapolis,Loyal Customer
84160,CUST_84160,Barry,White,barry.white@outlook.com,Sacramento,High Value
84218,CUST_84218,Peter,Mueller,peter.mueller@outlook.com,Memphis,High Value
84297,CUST_84297,Timothy,Best,timothy.best@outlook.com,Baltimore,Occasional Shopper
84308,CUST_84308,Bradley,Hill,bradley.hill@gmail.com,Atlanta,First-time Buyer
84422,CUST_84422,Tonya,Campbell,tonya.campbell@outlook.com,San Jose,Deal Seeker
84423,CUST_84423,Alexis,Rivera,alexis.rivera@outlook.com,Chicago,Online Shopper
84450,CUST_84450,Richard,Barajas,richard.barajas@yahoo.com,Virginia Beach,High Value
84495,CUST_84495,Robin,Petersen,robin.petersen@gmail.com,El Paso,Loyal Customer
84544,CUST_84544,Harold,Howard,harold.howard@outlook.com,Jacksonville,In-Store Regular
84575,CUST_84575,Nathan,Owens,nathan.owens@outlook.com,Long Beach,Loyal Customer
84604,CUST_84604,Joshua,Page,joshua.page@gmail.com,Detroit,High Value
84867,CUST_84867,Benjamin,Berry,benjamin.berry@outlook.com,Chicago,High Value
85081,CUST_85081,Jeremiah,Norman,jeremiah.norman@gmail.com,Tucson,Deal Seeker
85193,CUST_85193,Marilyn,Bennett,marilyn.bennett@gmail.com,Mesa,High Value
85214,CUST_85214,Carol,Brown,carol.brown@outlook.com,Philadelphia,Occasional Shopper
85302,CUST_85302,Brandon,Wilson,brandon.wilson@gmail.com,Raleigh,Online Shopper
85313,CUST_85313,Taylor,Murphy,taylor.murphy@gmail.com,Dallas,Churn Risk
85322,CUST_85322,Jennifer,Wilson,jennifer.wilson@yahoo.com,Raleigh,Loyal Customer
85433,CUST_85433,Matthew,Martin,matthew.martin@outlook.com,Memphis,Deal Seeker
85496,CUST_85496,Nicole,Doyle,nicole.doyle@outlook.com,Detroit,First-time Buyer
85689,CUST_85689,Eric,Cochran,eric.cochran@gmail.com,Boston,Occasional Shopper
85691,CUST_85691,Jacqueline,Watts,jacqueline.watts@yahoo.com,Austin,Online Shopper
85732,CUST_85732,Sheri,Hughes,sheri.hughes@yahoo.com,Oklahoma City,Budget Shopper
85824,CUST_85824,Gary,Vargas,gary.vargas@yahoo.com,Atlanta,Loyal Customer
85829,CUST_85829,Shawna,Perez,shawna.perez@outlook.com,San Jose,Online Shopper
85881,CUST_85881,Kevin,Harvey,kevin.harvey@outlook.com,Omaha,First-time Buyer
85908,CUST_85908,Alicia,Sanchez,alicia.sanchez@gmail.com,Los Angeles,Loyal Customer
85965,CUST_85965,Eric,Smith,eric.smith@outlook.com,Austin,Budget Shopper
85972,CUST_85972,Mariah,Wallace,mariah.wallace@yahoo.com,Arlington,Churn Risk
85985,CUST_85985,Kerry,Henderson,kerry.henderson@outlook.com,Columbus,High Value
86064,CUST_86064,Tara,Briggs,tara.briggs@gmail.com,Boston,Loyal Customer
86086,CUST_86086,Christopher,Johnson,christopher.johnson@yahoo.com,Sacramento,Churn Risk
86310,CUST_86310,Yvonne,Peterson,yvonne.peterson@gmail.com,Detroit,Occasional Shopper
86362,CUST_86362,Steve,Walls,steve.walls@gmail.com,Denver,First-time Buyer
86492,CUST_86492,Jessica,Allen,jessica.allen@outlook.com,Las Vegas,In-Store Regular
86507,CUST_86507,Nicholas,Carroll,nicholas.carroll@outlook.com,Denver,High Value
86524,CUST_86524,Lauren,Rice,lauren.rice@yahoo.com,San Jose,Deal Seeker
86605,CUST_86605,Lisa,Boyd,lisa.boyd@outlook.com,Charlotte,High Value
86606,CUST_86606,Larry,Terry,larry.terry@gmail.com,New Orleans,Deal Seeker
86761,CUST_86761,Jacob,Russell,jacob.russell@outlook.com,Denver,Budget Shopper
86849,CUST_86849,Angela,Smith,angela.smith@gmail.com,Los Angeles,In-Store Regular
87007,CUST_87007,Jesse,Clayton,jesse.clayton@gmail.com,Nashville,Online Shopper
87101,CUST_87101,Tanya,Conrad,tanya.conrad@outlook.com,Oakland,High Value
87102,CUST_87102,Miguel,Simmons,miguel.simmons@yahoo.com,Baltimore,Online Shopper
87132,CUST_87132,Eric,Perez,eric.perez@yahoo.com,Louisville,Loyal Customer
87271,CUST_87271,Nicholas,Brown,nicholas.brown@gmail.com,Oklahoma City,Loyal Customer
87279,CUST_87279,Adrienne,Palmer,adrienne.palmer@yahoo.com,Charlotte,Loyal Customer
87325,CUST_87325,Loretta,Nicholson,loretta.nicholson@gmail.com,San Antonio,High Value
87520,CUST_87520,Kelly,Williams,kelly.williams@outlook.com,San Jose,First-time Buyer
87554,CUST_87554,Whitney,Campbell,whitney.campbell@outlook.com,Denver,First-time Buyer
87617,CUST_87617,Crystal,Colon,crystal.colon@gmail.com,Sacramento,Online Shopper
87666,CUST_87666,Alejandro,Richardson,alejandro.richardson@gmail.com,Virginia Beach,Deal Seeker
87694,CUST_87694,Nancy,Cooper,nancy.cooper@gmail.com,San Antonio,High Value
87811,CUST_87811,Nathan,Fields,nathan.fields@gmail.com,Kansas City,Budget Shopper
87829,CUST_87829,Nicole,Rivas,nicole.rivas@yahoo.com,Oklahoma City,Online Shopper
87841,CUST_87841,Glenn,Ford,glenn.ford@outlook.com,Mesa,Deal Seeker
87964,CUST_87964,Matthew,Kelley,matthew.kelley@yahoo.com,Houston,Budget Shopper
88002,CUST_88002,Rodney,Thomas,rodney.thomas@outlook.com,Fresno,Churn Risk
88019,CUST_88019,Juan,Parker,juan.parker@gmail.com,San Diego,Online Shopper
88111,CUST_88111,Stephanie,Torres,stephanie.torres@gmail.com,Raleigh,High Value
88114,CUST_88114,Steve,Wright,steve.wright@yahoo.com,San Antonio,Premium Shopper
88164,CUST_88164,Caitlin,Johns,caitlin.johns@gmail.com,Virginia Beach,High Value
88208,CUST_88208,Glen,Obrien,glen.obrien@yahoo.com,Phoenix,Occasional Shopper
88263,CUST_88263,Joseph,Ward,joseph.ward@yahoo.com,Louisville,Loyal Customer
88297,CUST_88297,Julie,Ross,julie.ross@gmail.com,New York,In-Store Regular
88376,CUST_88376,John,Kim,john.kim@yahoo.com,New Orleans,Loyal Customer
88426,CUST_88426,Jesse,Walker,jesse.walker@outlook.com,Kansas City,In-Store Regular
88437,CUST_88437,Robin,Larson,robin.larson@outlook.com,Phoenix,Churn Risk
88468,CUST_88468,Yvonne,Barnett,yvonne.barnett@yahoo.com,Atlanta,Deal Seeker
88608,CUST_88608,Jocelyn,Mcbride,jocelyn.mcbride@yahoo.com,Long Beach,Loyal Customer
88675,CUST_88675,Bobby,Wood,bobby.wood@outlook.com,Seattle,Deal Seeker
88756,CUST_88756,Jacob,Collins,jacob.collins@yahoo.com,Atlanta,Churn Risk
88863,CUST_88863,Richard,Moran,richard.moran@yahoo.com,Houston,High Value
89027,CUST_89027,Jacqueline,Joseph,jacqueline.joseph@outlook.com,Long Beach,Premium Shopper
89140,CUST_89140,Mary,Torres,mary.torres@yahoo.com,Miami,High Value
89219,CUST_89219,Raymond,Rivers,raymond.rivers@yahoo.com,Philadelphia,Churn Risk
89264,CUST_89264,Jeffrey,Kennedy,jeffrey.kennedy@yahoo.com,Oklahoma City,Premium Shopper
89346,CUST_89346,Erica,White,erica.white@gmail.com,Indianapolis,High Value
89353,CUST_89353,Cole,Cook,cole.cook@outlook.com,Baltimore,Online Shopper
89411,CUST_89411,John,Salas,john.salas@outlook.com,New Orleans,Premium Shopper
89527,CUST_89527,Kimberly,Olsen,kimberly.olsen@outlook.com,Tulsa,First-time Buyer
89563,CUST_89563,Daniel,James,daniel.james@yahoo.com,Houston,Occasional Shopper
89581,CUST_89581,Taylor,Bryan,taylor.bryan@gmail.com,Albuquerque,Deal Seeker
89620,CUST_89620,Steven,Velasquez,steven.velasquez@outlook.com,Omaha,Budget Shopper
89651,CUST_89651,Kristin,Burns,kristin.burns@gmail.com,Miami,Online Shopper
89660,CUST_89660,Hunter,David,hunter.david@yahoo.com,Fresno,Deal Seeker
89678,CUST_89678,Cynthia,Mendez,cynthia.mendez@gmail.com,Dallas,High Value
89687,CUST_89687,Charles,Jones,charles.jones@gmail.com,Raleigh,In-Store Regular
89921,CUST_89921,Robert,Johnston,robert.johnston@outlook.com,Detroit,Loyal Customer
89930,CUST_89930,Cheryl,Williams,cheryl.williams@gmail.com,Mesa,Budget Shopper
90140,CUST_90140,John,Russell,john.russell@yahoo.com,Albuquerque,High Value
90168,CUST_90168,Amanda,Walker,amanda.walker@gmail.com,Tucson,Churn Risk
90185,CUST_90185,Charles,Michael,charles.michael@gmail.com,Milwaukee,In-Store Regular
90205,CUST_90205,Ashley,Cannon,ashley.cannon@yahoo.com,Tampa,Premium Shopper
90225,CUST_90225,Michael,Wright,michael.wright@yahoo.com,Philadelphia,Deal Seeker
90266,CUST_90266,Sharon,Small,sharon.small@gmail.com,Oakland,High Value
90297,CUST_90297,Tracy,Stewart,tracy.stewart@gmail.com,Colorado Springs,First-time Buyer
90425,CUST_90425,Tammy,Brown,tammy.brown@yahoo.com,Virginia Beach,Occasional Shopper
90438,CUST_90438,Lindsay,Jackson,lindsay.jackson@outlook.com,New Orleans,Premium Shopper
90500,CUST_90500,Andrew,Nunez,andrew.nunez@gmail.com,Nashville,In-Store Regular
90592,CUST_90592,Scott,Lewis,scott.lewis@gmail.com,Seattle,Online Shopper
90600,CUST_90600,Matthew,Johnson,matthew.johnson@gmail.com,Las Vegas,Occasional Shopper
90706,CUST_90706,Richard,Williams,richard.williams@gmail.com,San Antonio,First-time Buyer
90710,CUST_90710,Erika,Stanley,erika.stanley@yahoo.com,Indianapolis,Occasional Shopper
90799,CUST_90799,Jessica,Lee,jessica.lee@yahoo.com,El Paso,Budget Shopper
90839,CUST_90839,Sierra,Larson,sierra.larson@outlook.com,Columbus,In-Store Regular
90843,CUST_90843,Stephen,James,stephen.james@yahoo.com,Chicago,Occasional Shopper
90866,CUST_90866,David,Jones,david.jones@outlook.com,Austin,Budget Shopper
90957,CUST_90957,Ashley,Watson,ashley.watson@yahoo.com,Los Angeles,Loyal Customer
91009,CUST_91009,Curtis,Smith,curtis.smith@outlook.com,San Antonio,Budget Shopper
91065,CUST_91065,Jonathan,Taylor,jonathan.taylor@yahoo.com,Atlanta,Deal Seeker
91282,CUST_91282,Grace,Anderson,grace.anderson@yahoo.com,Columbus,Budget Shopper
91336,CUST_91336,Patricia,Robertson,patricia.robertson@outlook.com,Los Angeles,Loyal Customer
91416,CUST_91416,Courtney,Gomez,courtney.gomez@gmail.com,San Jose,Loyal Customer
91509,CUST_91509,David,Todd,david.todd@gmail.com,Los Angeles,Premium Shopper
91692,CUST_91692,Teresa,Johnson,teresa.johnson@yahoo.com,Raleigh,Loyal Customer
91729,CUST_91729,Eric,Lewis,eric.lewis@outlook.com,Omaha,Deal Seeker
91755,CUST_91755,Anthony,Donaldson,anthony.donaldson@outlook.com,El Paso,Churn Risk
91758,CUST_91758,Jason,Banks,jason.banks@yahoo.com,Houston,Online Shopper
91808,CUST_91808,Jessica,Rose,jessica.rose@gmail.com,Tampa,Churn Risk
91849,CUST_91849,Patricia,Coffey,patricia.coffey@yahoo.com,Columbus,Online Shopper
91857,CUST_91857,Sarah,Mayer,sarah.mayer@outlook.com,Indianapolis,Occasional Shopper
91899,CUST_91899,Lucas,Davis,lucas.davis@gmail.com,Louisville,In-Store Regular
91956,CUST_91956,Jessica,Miller,jessica.miller@gmail.com,Omaha,Occasional Shopper
92046,CUST_92046,Matthew,Carlson,matthew.carlson@outlook.com,New York,Loyal Customer
92152,CUST_92152,Kimberly,Mullen,kimberly.mullen@yahoo.com,San Francisco,Loyal Customer
92303,CUST_92303,George,Ford,george.ford@outlook.com,Louisville,Premium Shopper
92396,CUST_92396,Glen,Robinson,glen.robinson@outlook.com,Oklahoma City,First-time Buyer
92409,CUST_92409,Jose,Robinson,jose.robinson@gmail.com,Austin,Occasional Shopper
92440,CUST_92440,Holly,Jones,holly.jones@outlook.com,Jacksonville,In-Store Regular
92567,CUST_92567,Jessica,West,jessica.west@gmail.com,Kansas City,High Value
92614,CUST_92614,Christopher,Johnson,christopher.johnson@outlook.com,Philadelphia,Churn Risk
92727,CUST_92727,Ronald,Moran,ronald.moran@gmail.com,Milwaukee,Deal Seeker
92792,CUST_92792,Carlos,Odom,carlos.odom@outlook.com,Phoenix,Churn Risk
92883,CUST_92883,Johnny,Ross,johnny.ross@gmail.com,Atlanta,Loyal Customer
92886,CUST_92886,Michael,Barnes,michael.barnes@gmail.com,New York,First-time Buyer
92910,CUST_92910,Teresa,Payne,teresa.payne@yahoo.com,New Orleans,Budget Shopper
93004,CUST_93004,Haley,Wyatt,haley.wyatt@outlook.com,Nashville,Occasional Shopper
93040,CUST_93040,Adrienne,Johnson,adrienne.johnson@outlook.com,Denver,First-time Buyer
93075,CUST_93075,Debbie,Taylor,debbie.taylor@outlook.com,Arlington,Occasional Shopper
93124,CUST_93124,Andrew,Garza,andrew.garza@gmail.com,San Antonio,Loyal Customer
93194,CUST_93194,Sarah,Leonard,sarah.leonard@yahoo.com,Indianapolis,Churn Risk
93219,CUST_93219,Paula,Warner,paula.warner@gmail.com,San Francisco,Occasional Shopper
93401,CUST_93401,Kevin,Higgins,kevin.higgins@outlook.com,Sacramento,Online Shopper
93493,CUST_93493,John,Gutierrez,john.gutierrez@gmail.com,Mesa,Occasional Shopper
93507,CUST_93507,Joseph,Alvarez,joseph.alvarez@outlook.com,Oklahoma City,Online Shopper
93545,CUST_93545,David,Washington,david.washington@yahoo.com,Austin,Budget Shopper
93597,CUST_93597,Anthony,Rosales,anthony.rosales@gmail.com,Louisville,First-time Buyer
93706,CUST_93706,Monica,Mullen,monica.mullen@gmail.com,Nashville,Deal Seeker
93793,CUST_93793,Riley,Stevens,riley.stevens@yahoo.com,Tulsa,Premium Shopper
93890,CUST_93890,Nicholas,Frederick,nicholas.frederick@gmail.com,San Jose,Occasional Shopper
93998,CUST_93998,David,Guzman,david.guzman@yahoo.com,Tulsa,High Value
94033,CUST_94033,Cody,Flynn,cody.flynn@gmail.com,Raleigh,Budget Shopper
94106,CUST_94106,Charles,Butler,charles.butler@outlook.com,San Francisco,Premium Shopper
94155,CUST_94155,Sandra,Mccarthy,sandra.mccarthy@yahoo.com,Baltimore,Premium Shopper
94255,CUST_94255,Joseph,Hood,joseph.hood@gmail.com,Nashville,Deal Seeker
94352,CUST_94352,Brianna,Burton,brianna.burton@yahoo.com,Chicago,Budget Shopper
94487,CUST_94487,Gregory,Hall,gregory.hall@gmail.com,Fort Worth,Online Shopper
94704,CUST_94704,Barbara,Jacobs,barbara.jacobs@outlook.com,Mesa,High Value
94867,CUST_94867,Brian,Wilson,brian.wilson@yahoo.com,Boston,Occasional Shopper
94904,CUST_94904,Angela,Peters,angela.peters@yahoo.com,Detroit,In-Store Regular
94994,CUST_94994,Heather,Smith,heather.smith@gmail.com,Tulsa,High Value
95000,CUST_95000,Aaron,Fuller,aaron.fuller@outlook.com,Austin,Online Shopper
95102,CUST_95102,Christina,Hunt,christina.hunt@yahoo.com,Minneapolis,High Value
95103,CUST_95103,Wendy,Burgess,wendy.burgess@outlook.com,Arlington,Budget Shopper
95112,CUST_95112,Nathan,Navarro,nathan.navarro@outlook.com,Indianapolis,Churn Risk
95133,CUST_95133,Victoria,Cook,victoria.cook@yahoo.com,Louisville,Churn Risk
95169,CUST_95169,Sylvia,Benjamin,sylvia.benjamin@yahoo.com,Las Vegas,Budget Shopper
95264,CUST_95264,April,Navarro,april.navarro@outlook.com,San Jose,Occasional Shopper
95347,CUST_95347,Valerie,Diaz,valerie.diaz@outlook.com,Mesa,Occasional Shopper
95560,CUST_95560,Mary,Ortiz,mary.ortiz@yahoo.com,Chicago,Loyal Customer
95638,CUST_95638,Amy,Anderson,amy.anderson@yahoo.com,Philadelphia,Deal Seeker
95684,CUST_95684,John,Decker,john.decker@outlook.com,San Diego,In-Store Regular
95985,CUST_95985,Bradley,Jones,bradley.jones@gmail.com,New Orleans,Budget Shopper
95999,CUST_95999,Jeremy,Crawford,jeremy.crawford@yahoo.com,Denver,Loyal Customer
96013,CUST_96013,Jamie,Miller,jamie.miller@gmail.com,New York,Online Shopper
96142,CUST_96142,Christine,Jackson,christine.jackson@outlook.com,Indianapolis,Loyal Customer
96223,CUST_96223,Samantha,Goodwin,samantha.goodwin@yahoo.com,Detroit,First-time Buyer
96256,CUST_96256,Bill,Santos,bill.santos@outlook.com,Tucson,Occasional Shopper
96340,CUST_96340,Amanda,Owen,amanda.owen@outlook.com,Seattle,First-time Buyer
96417,CUST_96417,Jay,Ramos,jay.ramos@outlook.com,Omaha,First-time Buyer
96548,CUST_96548,Alicia,Moore,alicia.moore@outlook.com,Sacramento,Loyal Customer
96587,CUST_96587,Johnny,Carson,johnny.carson@outlook.com,Colorado Springs,Occasional Shopper
96664,CUST_96664,Kyle,Tucker,kyle.tucker@yahoo.com,Las Vegas,High Value
96733,CUST_96733,Theresa,King,theresa.king@yahoo.com,Sacramento,Occasional Shopper
96743,CUST_96743,Colleen,Gonzalez,colleen.gonzalez@gmail.com,Kansas City,Deal Seeker
96776,CUST_96776,Aaron,Harris,aaron.harris@gmail.com,New Orleans,Deal Seeker
96810,CUST_96810,Sean,Keller,sean.keller@outlook.com,Nashville,Premium Shopper
96818,CUST_96818,Margaret,Mahoney,margaret.mahoney@yahoo.com,Baltimore,Loyal Customer
96832,CUST_96832,Christopher,Adams,christopher.adams@outlook.com,Tulsa,Occasional Shopper
96835,CUST_96835,Eric,Miller,eric.miller@yahoo.com,Miami,Deal Seeker
96890,CUST_96890,Richard,Baxter,richard.baxter@gmail.com,Tampa,Budget Shopper
96933,CUST_96933,Johnny,Anderson,johnny.anderson@yahoo.com,Austin,Occasional Shopper
96986,CUST_96986,Kenneth,Washington,kenneth.washington@yahoo.com,Colorado Springs,Deal Seeker
97038,CUST_97038,Linda,Scott,linda.scott@outlook.com,Denver,High Value
97052,CUST_97052,Christopher,Koch,christopher.koch@gmail.com,Austin,Occasional Shopper
97116,CUST_97116,Jamie,Lester,jamie.lester@outlook.com,Raleigh,Loyal Customer
97145,CUST_97145,Jamie,Thompson,jamie.thompson@gmail.com,Milwaukee,Occasional Shopper
97289,CUST_97289,Christie,Smith,christie.smith@yahoo.com,Jacksonville,Online Shopper
97314,CUST_97314,Hayley,Wood,hayley.wood@yahoo.com,Baltimore,High Value
97424,CUST_97424,Alexander,Silva,alexander.silva@gmail.com,Raleigh,Deal Seeker
97432,CUST_97432,Kathy,Welch,kathy.welch@gmail.com,Memphis,Budget Shopper
97484,CUST_97484,Sara,Franklin,sara.franklin@yahoo.com,Mesa,Loyal Customer
97545,CUST_97545,Andrew,Reynolds,andrew.reynolds@gmail.com,Indianapolis,Budget Shopper
97616,CUST_97616,Christy,Smith,christy.smith@yahoo.com,Louisville,First-time Buyer
97637,CUST_97637,Stephen,Frazier,stephen.frazier@yahoo.com,Long Beach,Loyal Customer
97663,CUST_97663,Lisa,Martin,lisa.martin@outlook.com,Las Vegas,In-Store Regular
97830,CUST_97830,Alicia,Orr,alicia.orr@yahoo.com,Omaha,In-Store Regular
97840,CUST_97840,Mary,Kirby,mary.kirby@outlook.com,Oklahoma City,High Value
97865,CUST_97865,Manuel,Sexton,manuel.sexton@yahoo.com,Portland,Occasional Shopper
97930,CUST_97930,Mark,Cabrera,mark.cabrera@yahoo.com,Columbus,First-time Buyer
97993,CUST_97993,Alexis,Olson,alexis.olson@yahoo.com,Austin,Online Shopper
98000,CUST_98000,Katherine,Morton,katherine.morton@gmail.com,Colorado Springs,First-time Buyer
98039,CUST_98039,Cassandra,Douglas,cassandra.douglas@yahoo.com,Miami,Loyal Customer
98042,CUST_98042,Alejandra,Mercer,alejandra.mercer@outlook.com,Nashville,Budget Shopper
98189,CUST_98189,Daniel,Costa,daniel.costa@yahoo.com,Miami,Deal Seeker
98273,CUST_98273,Veronica,Hall,veronica.hall@outlook.com,San Jose,Deal Seeker
98358,CUST_98358,Brad,Young,brad.young@yahoo.com,Milwaukee,First-time Buyer
98423,CUST_98423,Laura,Chavez,laura.chavez@yahoo.com,Chicago,In-Store Regular
98428,CUST_98428,Lisa,Murillo,lisa.murillo@yahoo.com,Denver,Budget Shopper
98554,CUST_98554,Peter,Martin,peter.martin@gmail.com,New Orleans,In-Store Regular
98799,CUST_98799,Christopher,Porter,christopher.porter@gmail.com,Jacksonville,Premium Shopper
98867,CUST_98867,Nicole,Powell,nicole.powell@gmail.com,Las Vegas,Churn Risk
98961,CUST_98961,Helen,Powell,helen.powell@gmail.com,Detroit,Loyal Customer
98962,CUST_98962,Megan,Johnson,megan.johnson@gmail.com,San Jose,Deal Seeker
99000,CUST_99000,Tamara,Molina,tamara.molina@gmail.com,Tucson,Budget Shopper
99021,CUST_99021,Rebecca,Barrett,rebecca.barrett@yahoo.com,Portland,In-Store Regular
99025,CUST_99025,Abigail,Bowman,abigail.bowman@outlook.com,Atlanta,Occasional Shopper
99030,CUST_99030,Christopher,Sanchez,christopher.sanchez@gmail.com,Austin,Occasional Shopper
99038,CUST_99038,William,Dunn,william.dunn@yahoo.com,Albuquerque,In-Store Regular
99248,CUST_99248,Michael,Carson,michael.carson@outlook.com,Phoenix,Deal Seeker
99255,CUST_99255,Daniel,Cooke,daniel.cooke@yahoo.com,Colorado Springs,Premium Shopper
99415,CUST_99415,Barry,Tran,barry.tran@outlook.com,Denver,Online Shopper
99430,CUST_99430,Peter,Burke,peter.burke@yahoo.com,Jacksonville,Budget Shopper
99450,CUST_99450,Susan,Ford,susan.ford@outlook.com,Oakland,Occasional Shopper
99523,CUST_99523,Karen,Nguyen,karen.nguyen@yahoo.com,Memphis,Loyal Customer
99622,CUST_99622,Charles,Anderson,charles.anderson@yahoo.com,Mesa,Occasional Shopper
99702,CUST_99702,Kelsey,Howard,kelsey.howard@yahoo.com,New Orleans,Premium Shopper
99897,CUST_99897,Roberto,Roman,roberto.roman@outlook.com,Albuquerque,Premium Shopper
100000,CUST_100000,Keith,Foster,keith.foster@gmail.com,Boston,High Value
